name,longitude,latitude
Tribhuvan International Airport,85.3591003418,27.6965999603
Nepalgunj Airport,81.6669998168945,28.1035995483398
Pokhara Airport,83.9821014404297,28.2008991241455
Biratnagar Airport,87.2639999389648,26.4815006256104
Murod Kond Airport,76.4646987915,18.4115009308
HAL Airport,77.6681976318,12.9499998093
Bengaluru International Airport,77.7062988281,13.1978998184
Vijayawada Airport,80.7967987060547,16.5303993225098
Coimbatore International Airport,77.0434036255,11.029999733
Cochin International Airport,76.4019012451,10.1520004272
Calicut International Airport,75.9552993774,11.1367998123
"Rajiv Gandhi International Airport, Shamshabad",78.4298553467,17.2313175201
Madurai Airport,78.0933990479,9.83450984955
Mangalore International Airport,74.8900985718,12.9612998962
Chennai International Airport,80.1692962646484,12.9900054931641
Vir Savarkar International Airport,92.7296981811523,11.6412000656128
Rajahmundry Airport,81.8181991577,17.1103992462
Tiruchirapally Civil Airport Airport,78.7097015380859,10.7653999328613
Trivandrum International Airport,76.9200973511,8.48211956024
Paro Airport,89.4245986938,27.4032001495
Gan International Airport,73.1556015014648,-0.693341970443726
Hanimaadhoo Airport,73.1705017089844,6.74422979354858
Kadhdhoo Airport,73.5218963623047,1.85916996002197
Malé International Airport,73.5290985107422,4.19183015823364
Kaadedhdhoo Airport,72.9969024658203,0.488130986690521
Villa Airport,72.8358333333,3.47055555556
Don Mueang International Airport,100.607002258,13.9125995636
Trat Airport,102.319000244,12.274600029
Suvarnabhumi Airport,100.747001647949,13.6810998916626
U-Tapao International Airport,101.004997253418,12.6799001693726
Chiang Mai International Airport,98.962600708,18.7667999268
Mae Hong Son Airport,97.9757995605469,19.3013000488281
Lampang Airport,99.5042037963867,18.2709007263184
Nan Airport,100.782997131348,18.8078994750977
Chiang Rai International Airport,99.8828964233,19.952299118
Phetchabun Airport,101.194999695,16.6760005951
Hua Hin Airport,99.951499939,12.6361999512
Mae Sot Airport,98.5450973510742,16.6998996734619
Sukhothai Airport,99.8181991577148,17.238000869751
Phitsanulok Airport,100.278999328613,16.7828998565674
Surat Thani Airport,99.135597229,9.13259983063
Narathiwat Airport,101.74299621582,6.51991987228394
Nakhon Si Thammarat Airport,99.9447021484375,8.5396203994751
Krabi Airport,98.9861984253,8.09912014008
Samui Airport,100.06199646,9.54778957367
Cha Ian Airport,99.9555969238,8.47115039825
Phuket International Airport,98.3169021606,8.11320018768
Ranong Airport,98.5855026245117,9.77762031555176
Hat Yai International Airport,100.392997742,6.93320989609
Trang Airport,99.6166000366211,7.50873994827271
Udon Thani Airport,102.788002014,17.3864002228
Sakon Nakhon Airport,104.119003295898,17.1951007843018
Khon Kaen Airport,102.783996582,16.4666004181
Loei Airport,101.72200012207,17.4391002655029
Buri Ram Airport,103.252998352051,15.2294998168945
Ubon Ratchathani Airport,104.870002747,15.2512998581
Roi Et Airport,103.774002075195,16.1168003082275
Nakhon Phanom Airport,104.642997741699,17.3838005065918
Buon Ma Thuot Airport,108.120002747,12.668299675
Cat Bi International Airport,106.724998474121,20.8194007873535
Cà Mau Airport,105.177777778,9.17766666667
Cam Ranh Airport,109.21900177002,11.9982004165649
Co Ong Airport,106.633003235,8.73182964325
Trà Nóc Airport,105.71199798584,10.0851001739502
Dien Bien Phu Airport,103.008003235,21.3974990845
Da Nang International Airport,108.198997497559,16.0438995361328
Noi Bai International Airport,105.806999206543,21.2212009429932
Phu Bai Airport,107.70300293,16.4015007019
Phu Cat Airport,109.041999817,13.9549999237
Pleiku Airport,108.016998291016,14.0045003890991
Phu Quoc Airport,103.967002869,10.2270002365
Rach Gia Airport,105.132379532,9.95802997234
Dong Tac Airport,109.333999634,13.0495996475
Tan Son Nhat International Airport,106.652000427,10.8187999725
Vinh Airport,105.67099762,18.7376003265
Dawei Airport,98.2035980224609,14.1038999557495
Heho Airport,96.7919998168945,20.7469997406006
Kengtung Airport,99.6360015869141,21.3015995025635
Kyaukpyu Airport,93.534797668457,19.426399230957
Kawthoung Airport,98.5380020141602,10.0493001937866
Loikaw Airport,97.2147979736328,19.691499710083
Lashio Airport,97.752197265625,22.9778995513916
Mandalay International Airport,95.977897644043,21.7021999359131
Myeik Airport,98.6214981079102,12.4398002624512
Myitkyina Airport,97.3518981933594,25.3836002349854
Mong Hsat Airport,99.2567977905273,20.5167999267578
Putao Airport,97.4263000488281,27.3299007415771
Sittwe Airport,92.8725967407227,20.1326999664307
Thandwe Airport,94.3001022338867,18.4606990814209
Tachileik Airport,99.9354019165039,20.4838008880615
Yangon International Airport,96.1332015991,16.9073009491
Hasanuddin International Airport,119.554000854492,-5.06162977218628
Frans Kaisiepo Airport,136.108001708984,-1.19001996517181
Nabire Airport,135.496002197266,-3.3681800365448
Moses Kilangin Airport,136.886993408203,-4.52827978134155
Ngurah Rai (Bali) International Airport,115.166999816895,-8.74816989898682
Bandara International Lombok Airport,116.276675,-8.757322
Sentani Airport,140.516006469727,-2.57695007324219
Wamena Airport,138.957000732422,-4.10250997543335
Mopah Airport,140.417999267578,-8.52029037475586
Juwata Airport,117.569444444,3.32666666667
Naha Airport,125.52799987793,3.68320989608765
Mutiara Airport,119.910003662109,-0.91854202747345
Sam Ratulangi Airport,124.926002502441,1.54926002025604
Sultan Khairun Babullah Airport,127.380996704102,0.831413984298706
Warukin Airport,115.435997009,-2.21655988693
Dumatumbun Airport,132.731002807617,-5.66162014007568
"Pattimura Airport, Ambon",128.089004516602,-3.71025991439819
Juanda International Airport,112.787002563477,-7.37982988357544
Fakfak Airport,132.266998291016,-2.92019009590149
Kaimana Airport,133.695999145508,-3.64452004432678
Rendani Airport,134.04899597168,-0.891833007335663
Sorong (Jefman) Airport,131.121002197266,-0.926357984542847
Bintulu Airport,113.019996643,3.12385010719
Kuching International Airport,110.34700012207,1.48469996452332
Limbang Airport,115.01000213623,4.80830001831055
Marudi Airport,114.329002380371,4.17897987365723
Miri Airport,113.986999511719,4.3220100402832
Sibu Airport,111.985000610352,2.26160001754761
Bario Airport,115.478996276855,3.73389005661011
Lahad Datu Airport,118.323997497559,5.03224992752075
Kota Kinabalu International Airport,116.051002502441,5.93721008300781
Labuan Airport,115.25,5.30068016052246
Sandakan Airport,118.05899810791,5.90089988708496
Tawau Airport,118.127998352051,4.32015991210938
Mulu Airport,114.805000305176,4.04832983016968
Brunei International Airport,114.928001403809,4.94420003890991
Radin Inten II (Branti) Airport,105.175556,-5.240556
Sultan Syarif Kasim Ii (Simpang Tiga) Airport,101.444999694824,0.460786014795303
Pinang Kampai Airport,101.43399810791,1.60918998718262
Husein Sastranegara International Airport,107.575996398926,-6.90062999725342
Hang Nadim Airport,104.119003296,1.12102997303
Halim Perdanakusuma International Airport,106.890998840332,-6.26661014556885
Tunggul Wulung Airport,109.033996582,-7.64506006241
Soekarno-Hatta International Airport,106.65599823,-6.1255698204
Binaka Airport,97.7046966552734,1.16638004779816
Tabing Airport,100.351997375,-0.874988973141
Ketapang(Rahadi Usman) Airport,109.962997436523,-1.81664001941681
Ranai Airport,108.388000488281,3.90871000289917
Supadio Airport,109.403999328613,-0.150710999965668
Pangsuma Airport,112.936996459961,0.83557802438736
Sintang(Susilo) Airport,111.472999572754,0.063619002699852
Padang Kemiling (Fatmawati Soekarno) Airport,102.338996887207,-3.8636999130249
Sultan Mahmud Badaruddin Ii Airport,104.699996948242,-2.89825010299683
Pendopo Airport,103.879997253418,-3.2860701084137
Minangkabau Airport,100.28099822998,-0.786916971206665
Sultan Iskandar Muda International Airport,95.4206371307,5.52287202401
Pulau Tioman Airport,104.160003662109,2.81818008422852
Sultan Abdul Halim Airport,100.398002624512,6.18967008590698
Sultan Ismail Petra Airport,102.292999267578,6.16685009002686
Kuantan Airport,103.208999633789,3.77538990974426
Sultan Azlan Shah Airport,101.092002868652,4.56796979904175
Senai International Airport,103.669998168945,1.64130997657776
Kuala Lumpur International Airport,101.709999084473,2.74557995796204
Langkawi International Airport,99.7286987304688,6.32973003387451
Sultan Mahmud Airport,103.102996826172,5.38263988494873
Penang International Airport,100.277000427246,5.29714012145996
Sultan Abdul Aziz Shah International Airport,101.549003601074,3.13057994842529
Presidente Nicolau Lobato International Airport,125.526000977,-8.54640007019
Seletar Airport,103.86799621582,1.4169499874115
Singapore Changi International Airport,103.994003295898,1.3501900434494
Albany Airport,117.80899810791,-34.9432983398438
Armidale Airport,151.617004395,-30.5280990601
Ayers Rock Connellan Airport,130.975997924805,-25.1861000061035
Barcaldine Airport,145.307006836,-23.5652999878
Alice Springs Airport,133.901992797852,-23.8066997528076
Brisbane International Airport,153.117004394531,-27.3841991424561
Gold Coast Airport,153.505004883,-28.1644001007
Blackall Airport,145.429000854,-24.4277992249
Cairns International Airport,145.755004883,-16.885799408
Charleville Airport,146.261993408,-26.4132995605
Birdsville Airport,139.348007202148,-25.8974990844727
Broken Hill Airport,141.472000122,-32.0013999939
Hamilton Island Airport,148.95199585,-20.3581008911
Bedourie Airport,139.460006713867,-24.3460998535156
Bourke Airport,145.951995849609,-30.0391998291016
Mount Isa Airport,139.488998413,-20.6639003754
Sunshine Coast Airport,153.091003418,-26.6033000946
Mackay Airport,149.179992676,-21.1716995239
Ballina Byron Gateway Airport,153.56199646,-28.8339004517
Oakey Airport,151.735000610352,-27.4113998413086
Boulia Airport,139.899993896484,-22.9132995605469
Proserpine Whitsunday Coast Airport,148.552001953,-20.4950008392
Rockhampton Airport,150.475006104,-23.3819007874
Broome International Airport,122.232002258301,-17.9447002410889
Bathurst Airport,149.651992798,-33.4094009399
Townsville Airport,146.764999389648,-19.2525005340576
Blackwater Airport,148.807006835938,-23.603099822998
Bundaberg Airport,152.319000244,-24.9039001465
Weipa Airport,141.925003052,-12.6786003113
Carnarvon Airport,113.671997070312,-24.8805999755859
Cobar Airport,145.794006347656,-31.5382995605469
Coober Pedy Airport,134.720993041992,-29.0400009155273
Cloncurry Airport,140.503997803,-20.6686000824
Ceduna Airport,133.710006713867,-32.1305999755859
Cooktown Airport,145.184005737305,-15.4447002410889
Cunnamulla Airport,145.621994018555,-28.0300006866455
Coonamble Airport,148.376007080078,-30.9832992553711
Coen Airport,143.113998413086,-13.7608003616333
Cooma Snowy Mountains Airport,148.973999023,-36.3005981445
Devonport Airport,146.429992676,-41.1697006226
Elcho Island Airport,135.570999146,-12.0193996429
Emerald Airport,148.179000854,-23.5674991608
Esperance Airport,121.822998046875,-33.684398651123
Geraldton Airport,114.707000732422,-28.7961006164551
Gladstone Airport,151.223007202,-23.8696994781
Groote Eylandt Airport,136.460006714,-13.9750003815
Griffith Airport,146.067001343,-34.2508010864
Hervey Bay Airport,152.880004883,-25.3188991547
Horn Island Airport,142.289993286,-10.586400032
Mount Hotham Airport,147.333999634,-37.0475006104
King Island Airport,143.878005981445,-39.877498626709
Kowanyama Airport,141.751007080078,-15.4856004714966
Kingscote Airport,137.52099609375,-35.7139015197754
Leonora Airport,121.315002441406,-28.8780994415283
Lockhart River Airport,143.304992675781,-12.7868995666504
Lismore Airport,153.259994507,-28.8302993774
Lightning Ridge Airport,147.983993530273,-29.4566993713379
Longreach Airport,144.279998779,-23.4342002869
Leinster Airport,120.703002929688,-27.8432998657227
Avalon Airport,144.468994141,-38.0393981934
Albury Airport,146.957992553711,-36.067798614502
Meekatharra Airport,118.547996520996,-26.6117000579834
Merimbula Airport,149.901000977,-36.9085998535
Maningrida Airport,134.23399353,-12.0560998917
Hobart International Airport,147.509994507,-42.836101532
Mildura Airport,142.085998535,-34.2291984558
Launceston Airport,147.214004517,-41.54529953
Melbourne Moorabbin Airport,145.102005004883,-37.9757995605469
Melbourne International Airport,144.843002319336,-37.6733016967773
Mount Magnet Airport,117.842002868652,-28.1161003112793
Moree Airport,149.845001221,-29.4988994598
Moranbah Airport,148.07699585,-22.057800293
Moruya Airport,150.143997192,-35.8978004456
Mount Gambier Airport,140.785003662109,-37.7456016540527
Narrandera Airport,146.511993408,-34.7022018433
Narrabri Airport,149.82699585,-30.3192005157
Normanton Airport,141.070007324219,-17.6835994720459
Newman Airport,119.803001404,-23.4178009033
Adelaide International Airport,138.531005859375,-34.9449996948242
Port Augusta Airport,137.716995239258,-32.5069007873535
Paraburdoo Airport,117.745002747,-23.1711006165
Cocos (Keeling) Islands Airport,96.8339004517,-12.1883001328
Darwin International Airport,130.876998901367,-12.4146995544434
Gove Airport,136.817993164,-12.2693996429
Karratha Airport,116.773002625,-20.7122001648
Kalgoorlie Boulder Airport,121.461997986,-30.7894001007
Parkes Airport,148.238998413,-33.131401062
Kununurra Airport,128.707992554,-15.7781000137
Port Lincoln Airport,135.880004883,-34.6053009033
Learmonth Airport,114.088996887,-22.2355995178
Port Macquarie Airport,152.863006592,-31.4358005524
Portland Airport,141.470993041992,-38.3180999755859
Port Hedland International Airport,118.625999451,-20.3777999878
Perth International Airport,115.967002868652,-31.940299987793
Christmas Island Airport,105.690002441406,-10.4505996704102
Quilpie Airport,144.253005981445,-26.6121997833252
Roma Airport,148.774993896,-26.5450000763
Canberra International Airport,149.195007324219,-35.3069000244141
Coffs Harbour Airport,153.115997314,-30.3206005096
Dubbo City Regional Airport,148.574996948,-32.2167015076
Shark Bay Airport,113.577003479004,-25.8938999176025
Norfolk Island International Airport,167.938995361328,-29.0415992736816
Sydney Kingsford Smith International Airport,151.177001953125,-33.9460983276367
Tamworth Airport,150.847000122,-31.0839004517
Wagga Wagga City Airport,147.466003418,-35.1652984619
Thargomindah Airport,143.811004638672,-27.986400604248
Thangool Airport,150.57600402832,-24.4939002990723
Tennant Creek Airport,134.182998657227,-19.6343994140625
Taree Airport,152.514007568,-31.8885993958
Windorah Airport,142.667007446289,-25.4130992889404
Whyalla Airport,137.514007568359,-33.0588989257812
Newcastle Airport,151.833999633789,-32.7949981689453
Wiluna Airport,120.221000671387,-26.6291999816895
Wollongong Airport,150.789001464844,-34.5611000061035
Winton Airport,143.085998535156,-22.3635997772217
Wynyard Airport,145.731002807617,-40.9989013671875
Beijing Capital International Airport,116.584999084473,40.0801010131836
Chifeng Airport,118.907997131348,42.2350006103516
Ordos Ejin Horo Airport,109.861388889,39.49
Erenhot Saiwusu International Airport,112.096666667,43.4225
Handan Airport,114.425555556,36.5258333333
Baita International Airport,111.823997498,40.851398468
Dongshan Airport,119.824996948,49.2050018311
Beijing Nanyuan Airport,116.388000488281,39.7827987670898
Baotou Airport,109.997001647949,40.560001373291
Shanhaiguan Airport,119.731002808,39.9681015015
Shijiazhuang Daguocun International Airport,114.696998596191,38.2807006835938
Tianjin Binhai International Airport,117.346000671,39.1244010925
Tongliao Airport,122.199996948242,43.5567016601562
Xilinhot Airport,115.963996887207,43.915599822998
Taiyuan Wusu Airport,112.627998352051,37.746898651123
Changde Airport,111.63999939,28.9188995361
Zhijiang Airport,109.7,27.4411111111
Guangzhou Baiyun International Airport,113.299003601074,23.3924007415771
Changsha Huanghua International Airport,113.220001221,28.1891994476
Guilin Liangjiang International Airport,110.039001464844,25.2180995941162
Lingling Airport,111.610043,26.338661
Nanning Wuxu Airport,108.171997070312,22.6082992553711
Shantou Waisha Airport,116.762001037598,23.4269008636475
Zhuhai Airport,113.375999450684,22.0063991546631
Shenzhen Bao'an International Airport,113.810997009277,22.6392993927002
Bailian Airport,109.390998840332,24.2075004577637
Zhanjiang Airport,110.358001708984,21.2143993377686
Xinzheng Airport,113.841003417969,34.5196990966797
Wuhan Tianhe International Airport,114.208000183105,30.7838001251221
Yichang Airport,111.479988333,30.556549722
Haikou Meilan International Airport,110.458999633789,19.9349002838135
Sanya Phoenix International Airport,109.412002563477,18.3029003143311
Sunan International Airport,125.669998168945,39.2240982055664
Dunhuang Airport,94.809196472168,40.1610984802246
Golmud Airport,94.7861022949219,36.4006004333496
Yinchuan Airport,106.009002685547,38.4818992614746
Jining Qufu Airport,116.346666667,35.2927777778
Lanzhou Zhongchuan Airport,103.620002747,36.5152015686
Qingyang Airport,107.602996826172,35.7997016906738
Xining Caojiabu Airport,102.042999267578,36.5275001525879
Xi'an Xianyang International Airport,108.751998901367,34.4471015930176
Zhongwei Shapotou Airport,105.154454,37.573125
Arvaikheer Airport,102.802001953125,46.250301361084
Altai Airport,96.2210998535156,46.3763999938965
Bayankhongor Airport,100.704002380371,46.1632995605469
Bulgan Airport,103.475997924805,48.8549995422363
Dalanzadgad Airport,104.430000305176,43.5917015075684
Khovd Airport,91.6281967163086,47.9541015625
Mörön Airport,100.098999023438,49.6632995605469
Chinggis Khaan International Airport,106.766998291016,47.8431015014648
Dali Airport,100.319000244141,25.6494007110596
Diqing Airport,99.6772003173828,27.7936000823975
Xishuangbanna Gasa Airport,100.76000213623,21.9738998413086
Lijiang Airport,100.246002197,26.6800003052
Mangshi Airport,98.5317001342773,24.4011001586914
Kunming Wujiaba International Airport,102.744003295898,24.9923992156982
Xiamen Gaoqi International Airport,118.127998352051,24.5440006256104
Nanchang Changbei International Airport,115.900001525879,28.8649997711182
Fuyang Xiguan Airport,115.734364,32.882157
Fuzhou Changle International Airport,119.66300201416,25.9351005554199
Hangzhou Xiaoshan International Airport,120.43399810791,30.2294998168945
Jingdezhen Airport,117.176002502,29.3386001587
Yaoqiang Airport,117.216003417969,36.8572006225586
Quzhou Airport,118.899002075195,28.965799331665
Longyan Guanzhishan Airport,116.747001648,25.6746997833
Huangyan Luqiao Airport,121.429000854492,28.5622005462646
Ningbo Lishe International Airport,121.46199798584,29.8267002105713
Nanjing Lukou Airport,118.861999511719,31.742000579834
Hefei Luogang International Airport,117.297996520996,31.7800006866455
Shanghai Pudong International Airport,121.805000305176,31.1434001922607
Liuting Airport,120.374000549,36.2661018372
Quanzhou Airport,118.589996337891,24.7964000701904
Shanghai Hongqiao International Airport,121.335998535156,31.1979007720947
Tunxi International Airport,118.255996704102,29.7332992553711
Weifang Airport,119.119003295898,36.6467018127441
Weihai Airport,122.228996276855,37.1870994567871
Sunan Shuofang International Airport,120.429000854,31.4944000244
Nanping Wuyishan Airport,118.000999450684,27.7019004821777
Wenzhou Yongqiang Airport,120.851997375488,27.9122009277344
Xuzhou Guanyin Airport,117.555278,34.059056
Yantai Laishan Airport,121.372001647949,37.4016990661621
Yiwu Airport,120.031997681,29.3446998596
Qamdo Bangda Airport,97.1082992553711,30.5536003112793
Chongqing Jiangbei International Airport,106.641998291016,29.7192001342773
Guangyuan Airport,105.702003479004,32.3911018371582
Longdongbao Airport,106.801002502441,26.5384998321533
Jiuzhai Huanglong Airport,103.682222222,32.8533333333
Lhasa Gonggar Airport,90.9119033813477,29.2978000640869
Mianyang Airport,104.740997314453,31.4281005859375
Liping Airport,109.1499,26.32217
Nyingchi Airport,94.3352966308594,29.3033008575439
Tengchong Tuofeng Airport,98.4858333333,24.9380555556
Chengdu Shuangliu International Airport,103.946998596191,30.5785007476807
Xichang Qingshan Airport,102.18399810791,27.9890995025635
Xingyi Airport,104.959444444,25.0863888889
Zunyi Xinzhou Airport,107.0007,27.5895
Aksu Airport,80.2917022705078,41.2625007629395
Qiemo Airport,85.5327987670898,38.1493988037109
Korla Airport,86.1288986206055,41.6977996826172
Kashgar Airport,76.0199966431,39.5429000854
Hotan Airport,79.8648986816406,37.038501739502
Ürümqi Diwopu International Airport,87.4741973876953,43.9071006774902
Longjia Airport,125.684997559,43.9962005615
Taiping Airport,126.25,45.6234016418457
Heihe Airport,127.308883667,50.1716209371
Jiamusi Airport,130.464996338,46.8433990479
Jinzhou Airport,121.061996459961,41.1013984680176
Lindu Airport,129.019125,47.7520555556
Mudanjiang Hailang International Airport,129.569000244,44.5241012573
Gu-Lian Airport,122.43,52.9127777778
Qiqihar Sanjiazi Airport,123.917999267578,47.2396011352539
Zhoushuizi Airport,121.539001464844,38.9656982421875
Tonghua Sanyuanpu Airport,125.703333333,42.2538888889
Taoxian Airport,123.483001708984,41.6398010253906
Yanji Chaoyangchuan Airport,129.451004028,42.8828010559
